safra;dia;folha;nitro;lado;poda;bloco;sever
3;0;2114;120;2;2;II;0
3;14;2114;120;2;2;II;NA
3;21;2114;120;2;2;II;NA
3;28;2114;120;2;2;II;NA
3;35;2114;120;2;2;II;NA
3;42;2114;120;2;2;II;NA
3;49;2114;120;2;2;II;NA
3;56;2114;120;2;2;II;NA
3;63;2114;120;2;2;II;NA
3;70;2114;120;2;2;II;NA
3;77;2114;120;2;2;II;NA
3;84;2114;120;2;2;II;NA
3;0;2115;120;2;2;II;0
3;14;2115;120;2;2;II;0
3;21;2115;120;2;2;II;0.07
3;28;2115;120;2;2;II;NA
3;35;2115;120;2;2;II;NA
3;42;2115;120;2;2;II;NA
3;49;2115;120;2;2;II;NA
3;56;2115;120;2;2;II;NA
3;63;2115;120;2;2;II;NA
3;70;2115;120;2;2;II;NA
3;77;2115;120;2;2;II;NA
3;84;2115;120;2;2;II;NA
3;0;2116;120;2;2;II;0
3;14;2116;120;2;2;II;0.05
3;21;2116;120;2;2;II;NA
3;28;2116;120;2;2;II;NA
3;35;2116;120;2;2;II;NA
3;42;2116;120;2;2;II;NA
3;49;2116;120;2;2;II;NA
3;56;2116;120;2;2;II;NA
3;63;2116;120;2;2;II;NA
3;70;2116;120;2;2;II;NA
3;77;2116;120;2;2;II;NA
3;84;2116;120;2;2;II;NA
3;0;2117;120;2;2;II;0
3;14;2117;120;2;2;II;0.05
3;21;2117;120;2;2;II;0.8
3;28;2117;120;2;2;II;2.5
3;35;2117;120;2;2;II;NA
3;42;2117;120;2;2;II;NA
3;49;2117;120;2;2;II;NA
3;56;2117;120;2;2;II;NA
3;63;2117;120;2;2;II;NA
3;70;2117;120;2;2;II;NA
3;77;2117;120;2;2;II;NA
3;84;2117;120;2;2;II;NA
3;0;2118;120;2;2;II;0
3;14;2118;120;2;2;II;0.05
3;21;2118;120;2;2;II;0.05
3;28;2118;120;2;2;II;0.12
3;35;2118;120;2;2;II;0.3
3;42;2118;120;2;2;II;0.3
3;49;2118;120;2;2;II;2
3;56;2118;120;2;2;II;NA
3;63;2118;120;2;2;II;NA
3;70;2118;120;2;2;II;NA
3;77;2118;120;2;2;II;NA
3;84;2118;120;2;2;II;NA
3;0;2119;120;2;2;II;0
3;14;2119;120;2;2;II;0.04
3;21;2119;120;2;2;II;0.07
3;28;2119;120;2;2;II;0.15
3;35;2119;120;2;2;II;0.2
3;42;2119;120;2;2;II;0.2
3;49;2119;120;2;2;II;NA
3;56;2119;120;2;2;II;NA
3;63;2119;120;2;2;II;NA
3;70;2119;120;2;2;II;NA
3;77;2119;120;2;2;II;NA
3;84;2119;120;2;2;II;NA
3;0;2120;120;2;2;II;0
3;14;2120;120;2;2;II;0.04
3;21;2120;120;2;2;II;NA
3;28;2120;120;2;2;II;NA
3;35;2120;120;2;2;II;NA
3;42;2120;120;2;2;II;NA
3;49;2120;120;2;2;II;NA
3;56;2120;120;2;2;II;NA
3;63;2120;120;2;2;II;NA
3;70;2120;120;2;2;II;NA
3;77;2120;120;2;2;II;NA
3;84;2120;120;2;2;II;NA
3;0;2121;160;1;1;II;0
3;14;2121;160;1;1;II;0.6
3;21;2121;160;1;1;II;2.5
3;28;2121;160;1;1;II;3
3;35;2121;160;1;1;II;NA
3;42;2121;160;1;1;II;NA
3;49;2121;160;1;1;II;NA
3;56;2121;160;1;1;II;NA
3;63;2121;160;1;1;II;NA
3;70;2121;160;1;1;II;NA
3;77;2121;160;1;1;II;NA
3;84;2121;160;1;1;II;NA
3;0;2122;160;1;1;II;0
3;14;2122;160;1;1;II;NA
3;21;2122;160;1;1;II;NA
3;28;2122;160;1;1;II;NA
3;35;2122;160;1;1;II;NA
3;42;2122;160;1;1;II;NA
3;49;2122;160;1;1;II;NA
3;56;2122;160;1;1;II;NA
3;63;2122;160;1;1;II;NA
3;70;2122;160;1;1;II;NA
3;77;2122;160;1;1;II;NA
3;84;2122;160;1;1;II;NA
3;0;2123;160;1;1;II;0
3;14;2123;160;1;1;II;0.15
3;21;2123;160;1;1;II;1
3;28;2123;160;1;1;II;1.5
3;35;2123;160;1;1;II;NA
3;42;2123;160;1;1;II;NA
3;49;2123;160;1;1;II;NA
3;56;2123;160;1;1;II;NA
3;63;2123;160;1;1;II;NA
3;70;2123;160;1;1;II;NA
3;77;2123;160;1;1;II;NA
3;84;2123;160;1;1;II;NA
3;0;2124;160;1;1;II;0
3;14;2124;160;1;1;II;0.15
3;21;2124;160;1;1;II;1
3;28;2124;160;1;1;II;NA
3;35;2124;160;1;1;II;NA
3;42;2124;160;1;1;II;NA
3;49;2124;160;1;1;II;NA
3;56;2124;160;1;1;II;NA
3;63;2124;160;1;1;II;NA
3;70;2124;160;1;1;II;NA
3;77;2124;160;1;1;II;NA
3;84;2124;160;1;1;II;NA
3;0;2125;160;1;1;II;0
3;14;2125;160;1;1;II;1.5
3;21;2125;160;1;1;II;1.8
3;28;2125;160;1;1;II;NA
3;35;2125;160;1;1;II;NA
3;42;2125;160;1;1;II;NA
3;49;2125;160;1;1;II;NA
3;56;2125;160;1;1;II;NA
3;63;2125;160;1;1;II;NA
3;70;2125;160;1;1;II;NA
3;77;2125;160;1;1;II;NA
3;84;2125;160;1;1;II;NA
3;0;2126;160;1;1;II;0
3;14;2126;160;1;1;II;0.19
3;21;2126;160;1;1;II;2
3;28;2126;160;1;1;II;2
3;35;2126;160;1;1;II;2.5
3;42;2126;160;1;1;II;NA
3;49;2126;160;1;1;II;NA
3;56;2126;160;1;1;II;NA
3;63;2126;160;1;1;II;NA
3;70;2126;160;1;1;II;NA
3;77;2126;160;1;1;II;NA
3;84;2126;160;1;1;II;NA
3;0;2127;160;1;1;II;0
3;14;2127;160;1;1;II;0.2
3;21;2127;160;1;1;II;1.5
3;28;2127;160;1;1;II;2
3;35;2127;160;1;1;II;2
3;42;2127;160;1;1;II;2.5
3;49;2127;160;1;1;II;3
3;56;2127;160;1;1;II;NA
3;63;2127;160;1;1;II;NA
3;70;2127;160;1;1;II;NA
3;77;2127;160;1;1;II;NA
3;84;2127;160;1;1;II;NA
3;0;2128;160;1;1;II;0
3;14;2128;160;1;1;II;0.19
3;21;2128;160;1;1;II;0.2
3;28;2128;160;1;1;II;0.2
3;35;2128;160;1;1;II;1
3;42;2128;160;1;1;II;1.8
3;49;2128;160;1;1;II;2
3;56;2128;160;1;1;II;NA
3;63;2128;160;1;1;II;NA
3;70;2128;160;1;1;II;NA
3;77;2128;160;1;1;II;NA
3;84;2128;160;1;1;II;NA
3;0;2129;160;1;1;II;0
3;14;2129;160;1;1;II;0.2
3;21;2129;160;1;1;II;0.8
3;28;2129;160;1;1;II;0.8
3;35;2129;160;1;1;II;NA
3;42;2129;160;1;1;II;NA
3;49;2129;160;1;1;II;NA
3;56;2129;160;1;1;II;NA
3;63;2129;160;1;1;II;NA
3;70;2129;160;1;1;II;NA
3;77;2129;160;1;1;II;NA
3;84;2129;160;1;1;II;NA
3;0;2130;160;1;1;II;0
3;14;2130;160;1;1;II;0.05
3;21;2130;160;1;1;II;0.5
3;28;2130;160;1;1;II;0.6
3;35;2130;160;1;1;II;1
3;42;2130;160;1;1;II;1
3;49;2130;160;1;1;II;1
3;56;2130;160;1;1;II;NA
3;63;2130;160;1;1;II;NA
3;70;2130;160;1;1;II;NA
3;77;2130;160;1;1;II;NA
3;84;2130;160;1;1;II;NA
3;0;2131;160;2;1;II;0
3;14;2131;160;2;1;II;0
3;21;2131;160;2;1;II;0.1
3;28;2131;160;2;1;II;0.3
3;35;2131;160;2;1;II;0.3
3;42;2131;160;2;1;II;0.4
3;49;2131;160;2;1;II;NA
3;56;2131;160;2;1;II;NA
3;63;2131;160;2;1;II;NA
3;70;2131;160;2;1;II;NA
3;77;2131;160;2;1;II;NA
3;84;2131;160;2;1;II;NA
3;0;2132;160;2;1;II;0
3;14;2132;160;2;1;II;0.05
3;21;2132;160;2;1;II;0.3
3;28;2132;160;2;1;II;0.6
3;35;2132;160;2;1;II;0.6
3;42;2132;160;2;1;II;1.2
3;49;2132;160;2;1;II;NA
3;56;2132;160;2;1;II;NA
3;63;2132;160;2;1;II;NA
3;70;2132;160;2;1;II;NA
3;77;2132;160;2;1;II;NA
3;84;2132;160;2;1;II;NA
3;0;2133;160;2;1;II;0
3;14;2133;160;2;1;II;0
3;21;2133;160;2;1;II;0
3;28;2133;160;2;1;II;0
3;35;2133;160;2;1;II;0
3;42;2133;160;2;1;II;0.3
3;49;2133;160;2;1;II;0.3
3;56;2133;160;2;1;II;1.2
3;63;2133;160;2;1;II;1.2
3;70;2133;160;2;1;II;2
3;77;2133;160;2;1;II;NA
3;84;2133;160;2;1;II;NA
3;0;2134;160;2;1;II;0
3;14;2134;160;2;1;II;NA
3;21;2134;160;2;1;II;NA
3;28;2134;160;2;1;II;NA
3;35;2134;160;2;1;II;NA
3;42;2134;160;2;1;II;NA
3;49;2134;160;2;1;II;NA
3;56;2134;160;2;1;II;NA
3;63;2134;160;2;1;II;NA
3;70;2134;160;2;1;II;NA
3;77;2134;160;2;1;II;NA
3;84;2134;160;2;1;II;NA
3;0;2135;160;2;1;II;0
3;14;2135;160;2;1;II;0
3;21;2135;160;2;1;II;0.2
3;28;2135;160;2;1;II;0.2
3;35;2135;160;2;1;II;0.2
3;42;2135;160;2;1;II;NA
3;49;2135;160;2;1;II;NA
3;56;2135;160;2;1;II;NA
3;63;2135;160;2;1;II;NA
3;70;2135;160;2;1;II;NA
3;77;2135;160;2;1;II;NA
3;84;2135;160;2;1;II;NA
3;0;2136;160;2;1;II;0
3;14;2136;160;2;1;II;0
3;21;2136;160;2;1;II;0
3;28;2136;160;2;1;II;0.07
3;35;2136;160;2;1;II;0.07
3;42;2136;160;2;1;II;0.2
3;49;2136;160;2;1;II;0.2
3;56;2136;160;2;1;II;1.5
3;63;2136;160;2;1;II;1.8
3;70;2136;160;2;1;II;2
3;77;2136;160;2;1;II;2.5
3;84;2136;160;2;1;II;NA
3;0;2137;160;2;1;II;0
3;14;2137;160;2;1;II;0
3;21;2137;160;2;1;II;0.07
3;28;2137;160;2;1;II;0.07
3;35;2137;160;2;1;II;0.07
3;42;2137;160;2;1;II;1.4
3;49;2137;160;2;1;II;2
3;56;2137;160;2;1;II;NA
3;63;2137;160;2;1;II;NA
3;70;2137;160;2;1;II;NA
3;77;2137;160;2;1;II;NA
3;84;2137;160;2;1;II;NA
3;0;2138;160;2;1;II;0
3;14;2138;160;2;1;II;0
3;21;2138;160;2;1;II;0
3;28;2138;160;2;1;II;0.05
3;35;2138;160;2;1;II;0.05
3;42;2138;160;2;1;II;0.5
3;49;2138;160;2;1;II;0.5
3;56;2138;160;2;1;II;NA
3;63;2138;160;2;1;II;NA
3;70;2138;160;2;1;II;NA
3;77;2138;160;2;1;II;NA
3;84;2138;160;2;1;II;NA
3;0;2139;160;2;1;II;0
3;14;2139;160;2;1;II;0
3;21;2139;160;2;1;II;0.05
3;28;2139;160;2;1;II;0.05
3;35;2139;160;2;1;II;0.05
3;42;2139;160;2;1;II;0.8
3;49;2139;160;2;1;II;1.4
3;56;2139;160;2;1;II;NA
3;63;2139;160;2;1;II;NA
3;70;2139;160;2;1;II;NA
3;77;2139;160;2;1;II;NA
3;84;2139;160;2;1;II;NA
3;0;2140;160;2;1;II;0
3;14;2140;160;2;1;II;0
3;21;2140;160;2;1;II;0.05
3;28;2140;160;2;1;II;0.09
3;35;2140;160;2;1;II;0.09
3;42;2140;160;2;1;II;0.6
3;49;2140;160;2;1;II;1.2
3;56;2140;160;2;1;II;2
3;63;2140;160;2;1;II;NA
3;70;2140;160;2;1;II;NA
3;77;2140;160;2;1;II;NA
3;84;2140;160;2;1;II;NA
3;0;2141;160;1;2;II;0
3;14;2141;160;1;2;II;0.6
3;21;2141;160;1;2;II;2.4
3;28;2141;160;1;2;II;NA
3;35;2141;160;1;2;II;NA
3;42;2141;160;1;2;II;NA
3;49;2141;160;1;2;II;NA
3;56;2141;160;1;2;II;NA
3;63;2141;160;1;2;II;NA
3;70;2141;160;1;2;II;NA
3;77;2141;160;1;2;II;NA
3;84;2141;160;1;2;II;NA
3;0;2142;160;1;2;II;0
3;14;2142;160;1;2;II;1.4
3;21;2142;160;1;2;II;3
3;28;2142;160;1;2;II;NA
3;35;2142;160;1;2;II;NA
3;42;2142;160;1;2;II;NA
3;49;2142;160;1;2;II;NA
3;56;2142;160;1;2;II;NA
3;63;2142;160;1;2;II;NA
3;70;2142;160;1;2;II;NA
3;77;2142;160;1;2;II;NA
3;84;2142;160;1;2;II;NA
3;0;2143;160;1;2;II;0
3;14;2143;160;1;2;II;0.4
3;21;2143;160;1;2;II;2.5
3;28;2143;160;1;2;II;2.5
3;35;2143;160;1;2;II;NA
3;42;2143;160;1;2;II;NA
3;49;2143;160;1;2;II;NA
3;56;2143;160;1;2;II;NA
3;63;2143;160;1;2;II;NA
3;70;2143;160;1;2;II;NA
3;77;2143;160;1;2;II;NA
3;84;2143;160;1;2;II;NA
3;0;2144;160;1;2;II;0
3;14;2144;160;1;2;II;0.6
3;21;2144;160;1;2;II;3.5
3;28;2144;160;1;2;II;4
3;35;2144;160;1;2;II;NA
3;42;2144;160;1;2;II;NA
3;49;2144;160;1;2;II;NA
3;56;2144;160;1;2;II;NA
3;63;2144;160;1;2;II;NA
3;70;2144;160;1;2;II;NA
3;77;2144;160;1;2;II;NA
3;84;2144;160;1;2;II;NA
3;0;2145;160;1;2;II;0
3;14;2145;160;1;2;II;0.2
3;21;2145;160;1;2;II;NA
3;28;2145;160;1;2;II;NA
3;35;2145;160;1;2;II;NA
3;42;2145;160;1;2;II;NA
3;49;2145;160;1;2;II;NA
3;56;2145;160;1;2;II;NA
3;63;2145;160;1;2;II;NA
3;70;2145;160;1;2;II;NA
3;77;2145;160;1;2;II;NA
3;84;2145;160;1;2;II;NA
3;0;2146;160;1;2;II;0
3;14;2146;160;1;2;II;0.05
3;21;2146;160;1;2;II;1
3;28;2146;160;1;2;II;1.8
3;35;2146;160;1;2;II;1.8
3;42;2146;160;1;2;II;NA
3;49;2146;160;1;2;II;NA
3;56;2146;160;1;2;II;NA
3;63;2146;160;1;2;II;NA
3;70;2146;160;1;2;II;NA
3;77;2146;160;1;2;II;NA
3;84;2146;160;1;2;II;NA
3;0;2147;160;1;2;II;0
3;14;2147;160;1;2;II;0.2
3;21;2147;160;1;2;II;2
3;28;2147;160;1;2;II;2.5
3;35;2147;160;1;2;II;2.5
3;42;2147;160;1;2;II;NA
3;49;2147;160;1;2;II;NA
3;56;2147;160;1;2;II;NA
3;63;2147;160;1;2;II;NA
3;70;2147;160;1;2;II;NA
3;77;2147;160;1;2;II;NA
3;84;2147;160;1;2;II;NA
3;0;2148;160;1;2;II;0
3;14;2148;160;1;2;II;0
3;21;2148;160;1;2;II;2
3;28;2148;160;1;2;II;2
3;35;2148;160;1;2;II;2.3
3;42;2148;160;1;2;II;4.5
3;49;2148;160;1;2;II;NA
3;56;2148;160;1;2;II;NA
3;63;2148;160;1;2;II;NA
3;70;2148;160;1;2;II;NA
3;77;2148;160;1;2;II;NA
3;84;2148;160;1;2;II;NA
3;0;2149;160;1;2;II;0
3;14;2149;160;1;2;II;0.05
3;21;2149;160;1;2;II;1.8
3;28;2149;160;1;2;II;2.5
3;35;2149;160;1;2;II;NA
3;42;2149;160;1;2;II;NA
3;49;2149;160;1;2;II;NA
3;56;2149;160;1;2;II;NA
3;63;2149;160;1;2;II;NA
3;70;2149;160;1;2;II;NA
3;77;2149;160;1;2;II;NA
3;84;2149;160;1;2;II;NA
3;0;2150;160;1;2;II;0
3;14;2150;160;1;2;II;0.05
3;21;2150;160;1;2;II;1.5
3;28;2150;160;1;2;II;1.8
3;35;2150;160;1;2;II;1.8
3;42;2150;160;1;2;II;2.5
3;49;2150;160;1;2;II;4
3;56;2150;160;1;2;II;NA
3;63;2150;160;1;2;II;NA
3;70;2150;160;1;2;II;NA
3;77;2150;160;1;2;II;NA
3;84;2150;160;1;2;II;NA
3;0;2151;160;2;2;II;0
3;14;2151;160;2;2;II;NA
3;21;2151;160;2;2;II;NA
3;28;2151;160;2;2;II;NA
3;35;2151;160;2;2;II;NA
3;42;2151;160;2;2;II;NA
3;49;2151;160;2;2;II;NA
3;56;2151;160;2;2;II;NA
3;63;2151;160;2;2;II;NA
3;70;2151;160;2;2;II;NA
3;77;2151;160;2;2;II;NA
3;84;2151;160;2;2;II;NA
3;0;2152;160;2;2;II;0
3;14;2152;160;2;2;II;1.5
3;21;2152;160;2;2;II;NA
3;28;2152;160;2;2;II;NA
3;35;2152;160;2;2;II;NA
3;42;2152;160;2;2;II;NA
3;49;2152;160;2;2;II;NA
3;56;2152;160;2;2;II;NA
3;63;2152;160;2;2;II;NA
3;70;2152;160;2;2;II;NA
3;77;2152;160;2;2;II;NA
3;84;2152;160;2;2;II;NA
3;0;2153;160;2;2;II;0
3;14;2153;160;2;2;II;0.8
3;21;2153;160;2;2;II;NA
3;28;2153;160;2;2;II;NA
3;35;2153;160;2;2;II;NA
3;42;2153;160;2;2;II;NA
3;49;2153;160;2;2;II;NA
3;56;2153;160;2;2;II;NA
3;63;2153;160;2;2;II;NA
3;70;2153;160;2;2;II;NA
3;77;2153;160;2;2;II;NA
3;84;2153;160;2;2;II;NA
3;0;2154;160;2;2;II;0
3;14;2154;160;2;2;II;0.1
3;21;2154;160;2;2;II;0.2
3;28;2154;160;2;2;II;1.5
3;35;2154;160;2;2;II;1.5
3;42;2154;160;2;2;II;2.2
3;49;2154;160;2;2;II;NA
3;56;2154;160;2;2;II;NA
3;63;2154;160;2;2;II;NA
3;70;2154;160;2;2;II;NA
3;77;2154;160;2;2;II;NA
3;84;2154;160;2;2;II;NA
3;0;2155;160;2;2;II;0
3;14;2155;160;2;2;II;NA
3;21;2155;160;2;2;II;NA
3;28;2155;160;2;2;II;NA
3;35;2155;160;2;2;II;NA
3;42;2155;160;2;2;II;NA
3;49;2155;160;2;2;II;NA
3;56;2155;160;2;2;II;NA
3;63;2155;160;2;2;II;NA
3;70;2155;160;2;2;II;NA
3;77;2155;160;2;2;II;NA
3;84;2155;160;2;2;II;NA
3;0;2156;160;2;2;II;0
3;14;2156;160;2;2;II;NA
3;21;2156;160;2;2;II;NA
3;28;2156;160;2;2;II;NA
3;35;2156;160;2;2;II;NA
3;42;2156;160;2;2;II;NA
3;49;2156;160;2;2;II;NA
3;56;2156;160;2;2;II;NA
3;63;2156;160;2;2;II;NA
3;70;2156;160;2;2;II;NA
3;77;2156;160;2;2;II;NA
3;84;2156;160;2;2;II;NA
3;0;2157;160;2;2;II;0
3;14;2157;160;2;2;II;0.8
3;21;2157;160;2;2;II;NA
3;28;2157;160;2;2;II;NA
3;35;2157;160;2;2;II;NA
3;42;2157;160;2;2;II;NA
3;49;2157;160;2;2;II;NA
3;56;2157;160;2;2;II;NA
3;63;2157;160;2;2;II;NA
3;70;2157;160;2;2;II;NA
3;77;2157;160;2;2;II;NA
3;84;2157;160;2;2;II;NA
3;0;2158;160;2;2;II;0
3;14;2158;160;2;2;II;NA
3;21;2158;160;2;2;II;NA
3;28;2158;160;2;2;II;NA
3;35;2158;160;2;2;II;NA
3;42;2158;160;2;2;II;NA
3;49;2158;160;2;2;II;NA
3;56;2158;160;2;2;II;NA
3;63;2158;160;2;2;II;NA
3;70;2158;160;2;2;II;NA
3;77;2158;160;2;2;II;NA
3;84;2158;160;2;2;II;NA
3;0;2159;160;2;2;II;0
3;14;2159;160;2;2;II;0.3
3;21;2159;160;2;2;II;1.4
3;28;2159;160;2;2;II;2.5
3;35;2159;160;2;2;II;NA
3;42;2159;160;2;2;II;NA
3;49;2159;160;2;2;II;NA
3;56;2159;160;2;2;II;NA
3;63;2159;160;2;2;II;NA
3;70;2159;160;2;2;II;NA
3;77;2159;160;2;2;II;NA
3;84;2159;160;2;2;II;NA
3;0;2160;160;2;2;II;0
3;14;2160;160;2;2;II;1
3;21;2160;160;2;2;II;1.5
3;28;2160;160;2;2;II;2
3;35;2160;160;2;2;II;NA
3;42;2160;160;2;2;II;NA
3;49;2160;160;2;2;II;NA
3;56;2160;160;2;2;II;NA
3;63;2160;160;2;2;II;NA
3;70;2160;160;2;2;II;NA
3;77;2160;160;2;2;II;NA
3;84;2160;160;2;2;II;NA
3;0;2161;200;1;1;II;0
3;14;2161;200;1;1;II;NA
3;21;2161;200;1;1;II;NA
3;28;2161;200;1;1;II;NA
3;35;2161;200;1;1;II;NA
3;42;2161;200;1;1;II;NA
3;49;2161;200;1;1;II;NA
3;56;2161;200;1;1;II;NA
3;63;2161;200;1;1;II;NA
3;70;2161;200;1;1;II;NA
3;77;2161;200;1;1;II;NA
3;84;2161;200;1;1;II;NA
3;0;2162;200;1;1;II;0
3;14;2162;200;1;1;II;0
3;21;2162;200;1;1;II;0
3;28;2162;200;1;1;II;0.09
3;35;2162;200;1;1;II;0.5
3;42;2162;200;1;1;II;0.8
3;49;2162;200;1;1;II;2
3;56;2162;200;1;1;II;NA
3;63;2162;200;1;1;II;NA
3;70;2162;200;1;1;II;NA
3;77;2162;200;1;1;II;NA
3;84;2162;200;1;1;II;NA
3;0;2163;200;1;1;II;0
3;14;2163;200;1;1;II;0
3;21;2163;200;1;1;II;0
3;28;2163;200;1;1;II;0.1
3;35;2163;200;1;1;II;0.8
3;42;2163;200;1;1;II;1.8
3;49;2163;200;1;1;II;NA
3;56;2163;200;1;1;II;NA
3;63;2163;200;1;1;II;NA
3;70;2163;200;1;1;II;NA
3;77;2163;200;1;1;II;NA
3;84;2163;200;1;1;II;NA
3;0;2164;200;1;1;II;0
3;14;2164;200;1;1;II;NA
3;21;2164;200;1;1;II;NA
3;28;2164;200;1;1;II;NA
3;35;2164;200;1;1;II;NA
3;42;2164;200;1;1;II;NA
3;49;2164;200;1;1;II;NA
3;56;2164;200;1;1;II;NA
3;63;2164;200;1;1;II;NA
3;70;2164;200;1;1;II;NA
3;77;2164;200;1;1;II;NA
3;84;2164;200;1;1;II;NA
3;0;2165;200;1;1;II;0
3;14;2165;200;1;1;II;NA
3;21;2165;200;1;1;II;NA
3;28;2165;200;1;1;II;NA
3;35;2165;200;1;1;II;NA
3;42;2165;200;1;1;II;NA
3;49;2165;200;1;1;II;NA
3;56;2165;200;1;1;II;NA
3;63;2165;200;1;1;II;NA
3;70;2165;200;1;1;II;NA
3;77;2165;200;1;1;II;NA
3;84;2165;200;1;1;II;NA
3;0;2166;200;1;1;II;0
3;14;2166;200;1;1;II;0
3;21;2166;200;1;1;II;0.09
3;28;2166;200;1;1;II;0.09
3;35;2166;200;1;1;II;NA
3;42;2166;200;1;1;II;NA
3;49;2166;200;1;1;II;NA
3;56;2166;200;1;1;II;NA
3;63;2166;200;1;1;II;NA
3;70;2166;200;1;1;II;NA
3;77;2166;200;1;1;II;NA
3;84;2166;200;1;1;II;NA
3;0;2167;200;1;1;II;0
3;14;2167;200;1;1;II;0.04
3;21;2167;200;1;1;II;0.1
3;28;2167;200;1;1;II;0.3
3;35;2167;200;1;1;II;0.8
3;42;2167;200;1;1;II;0.8
3;49;2167;200;1;1;II;2
3;56;2167;200;1;1;II;4
3;63;2167;200;1;1;II;NA
3;70;2167;200;1;1;II;NA
3;77;2167;200;1;1;II;NA
3;84;2167;200;1;1;II;NA
3;0;2168;200;1;1;II;0
3;14;2168;200;1;1;II;0
3;21;2168;200;1;1;II;0.06
3;28;2168;200;1;1;II;0.1
3;35;2168;200;1;1;II;0.5
3;42;2168;200;1;1;II;1
3;49;2168;200;1;1;II;1
3;56;2168;200;1;1;II;3
3;63;2168;200;1;1;II;NA
3;70;2168;200;1;1;II;NA
3;77;2168;200;1;1;II;NA
3;84;2168;200;1;1;II;NA
3;0;2169;200;1;1;II;0
3;14;2169;200;1;1;II;0
3;21;2169;200;1;1;II;0.06
3;28;2169;200;1;1;II;0.6
3;35;2169;200;1;1;II;0.5
3;42;2169;200;1;1;II;NA
3;49;2169;200;1;1;II;NA
3;56;2169;200;1;1;II;NA
3;63;2169;200;1;1;II;NA
3;70;2169;200;1;1;II;NA
3;77;2169;200;1;1;II;NA
3;84;2169;200;1;1;II;NA
3;0;2170;200;1;1;II;0
3;14;2170;200;1;1;II;NA
3;21;2170;200;1;1;II;NA
3;28;2170;200;1;1;II;NA
3;35;2170;200;1;1;II;NA
3;42;2170;200;1;1;II;NA
3;49;2170;200;1;1;II;NA
3;56;2170;200;1;1;II;NA
3;63;2170;200;1;1;II;NA
3;70;2170;200;1;1;II;NA
3;77;2170;200;1;1;II;NA
3;84;2170;200;1;1;II;NA
3;0;2171;200;2;1;II;0
3;14;2171;200;2;1;II;0
3;21;2171;200;2;1;II;0
3;28;2171;200;2;1;II;0.2
3;35;2171;200;2;1;II;0.4
3;42;2171;200;2;1;II;NA
3;49;2171;200;2;1;II;NA
3;56;2171;200;2;1;II;NA
3;63;2171;200;2;1;II;NA
3;70;2171;200;2;1;II;NA
3;77;2171;200;2;1;II;NA
3;84;2171;200;2;1;II;NA
3;0;2172;200;2;1;II;0
3;14;2172;200;2;1;II;NA
3;21;2172;200;2;1;II;NA
3;28;2172;200;2;1;II;NA
3;35;2172;200;2;1;II;NA
3;42;2172;200;2;1;II;NA
3;49;2172;200;2;1;II;NA
3;56;2172;200;2;1;II;NA
3;63;2172;200;2;1;II;NA
3;70;2172;200;2;1;II;NA
3;77;2172;200;2;1;II;NA
3;84;2172;200;2;1;II;NA
3;0;2173;200;2;1;II;0
3;14;2173;200;2;1;II;0
3;21;2173;200;2;1;II;0.05
3;28;2173;200;2;1;II;0.08
3;35;2173;200;2;1;II;0.2
3;42;2173;200;2;1;II;0.5
3;49;2173;200;2;1;II;1.8
3;56;2173;200;2;1;II;NA
3;63;2173;200;2;1;II;NA
3;70;2173;200;2;1;II;NA
3;77;2173;200;2;1;II;NA
3;84;2173;200;2;1;II;NA
3;0;2174;200;2;1;II;0
3;14;2174;200;2;1;II;0
3;21;2174;200;2;1;II;0.05
3;28;2174;200;2;1;II;0.05
3;35;2174;200;2;1;II;0.05
3;42;2174;200;2;1;II;0.8
3;49;2174;200;2;1;II;0.8
3;56;2174;200;2;1;II;3
3;63;2174;200;2;1;II;NA
3;70;2174;200;2;1;II;NA
3;77;2174;200;2;1;II;NA
3;84;2174;200;2;1;II;NA
3;0;2175;200;2;1;II;0
3;14;2175;200;2;1;II;0
3;21;2175;200;2;1;II;0
3;28;2175;200;2;1;II;0
3;35;2175;200;2;1;II;0.07
3;42;2175;200;2;1;II;0.6
3;49;2175;200;2;1;II;NA
3;56;2175;200;2;1;II;NA
3;63;2175;200;2;1;II;NA
3;70;2175;200;2;1;II;NA
3;77;2175;200;2;1;II;NA
3;84;2175;200;2;1;II;NA
3;0;2176;200;2;1;II;0
3;14;2176;200;2;1;II;0
3;21;2176;200;2;1;II;0.05
3;28;2176;200;2;1;II;0.09
3;35;2176;200;2;1;II;NA
3;42;2176;200;2;1;II;NA
3;49;2176;200;2;1;II;NA
3;56;2176;200;2;1;II;NA
3;63;2176;200;2;1;II;NA
3;70;2176;200;2;1;II;NA
3;77;2176;200;2;1;II;NA
3;84;2176;200;2;1;II;NA
3;0;2177;200;2;1;II;0
3;14;2177;200;2;1;II;0
3;21;2177;200;2;1;II;0.05
3;28;2177;200;2;1;II;0.07
3;35;2177;200;2;1;II;0.4
3;42;2177;200;2;1;II;1.3
3;49;2177;200;2;1;II;1.8
3;56;2177;200;2;1;II;NA
3;63;2177;200;2;1;II;NA
3;70;2177;200;2;1;II;NA
3;77;2177;200;2;1;II;NA
3;84;2177;200;2;1;II;NA
3;0;2178;200;2;1;II;0
3;14;2178;200;2;1;II;NA
3;21;2178;200;2;1;II;NA
3;28;2178;200;2;1;II;NA
3;35;2178;200;2;1;II;NA
3;42;2178;200;2;1;II;NA
