exp,tem,cv,cri,lea,spp,iso,day,mm1,mm2
1,25,Kerman,1,3,Ck,3G23,7,839,1085
1,25,Kerman,1,4,Ck,3G23,7,1139,1095
1,25,Kerman,1,5,Ck,3G23,7,841,813
1,25,Kerman,1,6,Ck,3G23,7,1108,1046
1,25,Kerman,1,7,Ck,3G23,7,990,1069
1,25,Kerman,1,8,Ck,3G23,7,1083,912
1,25,Kerman,1,9,Ck,3G23,7,1005,954
1,25,Kerman,1,10,Ck,3G23,7,949,987
1,25,Kerman,2,11,Ck,3G23,7,497,674
1,25,Kerman,2,12,Ck,3G23,7,732,950
1,25,Kerman,2,13,Ck,3G23,7,988,715
1,25,Kerman,2,14,Ck,3G23,7,1013,902
1,25,Kerman,2,15,Ck,3G23,7,688,640
1,25,Kerman,2,16,Ck,3G23,7,867,716
1,25,Kerman,2,17,Ck,3G23,7,637,728
1,25,Kerman,2,18,Ck,3G23,7,1043,887
1,25,Kerman,2,19,Ck,3G23,7,1239,933
1,25,Kerman,2,20,Ck,3G23,7,983,1090
1,25,Kerman,3,21,Ck,3G23,7,NA,NA
1,25,Kerman,3,22,Ck,3G23,7,NA,NA
1,25,Kerman,3,23,Ck,3G23,7,NA,NA
1,25,Kerman,3,24,Ck,3G23,7,NA,NA
1,25,Kerman,3,25,Ck,3G23,7,NA,NA
1,25,Kerman,3,26,Ck,3G23,7,NA,NA
1,25,Kerman,3,27,Ck,3G23,7,NA,NA
1,25,Kerman,3,28,Ck,3G23,7,NA,NA
1,25,Kerman,3,29,Ck,3G23,7,NA,NA
1,25,Kerman,3,30,Ck,3G23,7,NA,NA
1,30,Red Aleppo,1,1,Cf,11K11,7,834,728
1,30,Red Aleppo,1,2,Cf,11K11,7,707,709
1,30,Red Aleppo,1,3,Cf,11K11,7,1180,949
1,30,Red Aleppo,1,4,Cf,11K11,7,868,1212
1,30,Red Aleppo,1,5,Cf,11K11,7,1428,1427
1,30,Red Aleppo,1,6,Cf,11K11,7,950,1368
1,30,Red Aleppo,1,7,Cf,11K11,7,1165,1010
1,30,Red Aleppo,1,8,Cf,11K11,7,1313,1045
1,30,Red Aleppo,1,9,Cf,11K11,7,1246,1726
1,30,Red Aleppo,1,10,Cf,11K11,7,1508,1218
1,30,Red Aleppo,2,11,Cf,11K11,7,1053,880
1,30,Red Aleppo,2,12,Cf,11K11,7,895,785
1,30,Red Aleppo,2,13,Cf,11K11,7,885,932
1,30,Red Aleppo,2,14,Cf,11K11,7,1045,1032
1,30,Red Aleppo,2,15,Cf,11K11,7,1159,917
1,30,Red Aleppo,2,16,Cf,11K11,7,754,593
1,30,Red Aleppo,2,17,Cf,11K11,7,1199,986
1,30,Red Aleppo,2,18,Cf,11K11,7,986,1045
1,30,Red Aleppo,2,19,Cf,11K11,7,723,988
1,30,Red Aleppo,2,20,Cf,11K11,7,878,976
1,30,Red Aleppo,3,21,Cf,11K11,7,826,827
1,30,Red Aleppo,3,22,Cf,11K11,7,950,1486
1,30,Red Aleppo,3,23,Cf,11K11,7,1086,896
1,30,Red Aleppo,3,24,Cf,11K11,7,981,1518
1,30,Red Aleppo,3,25,Cf,11K11,7,1517,1263
1,30,Red Aleppo,3,26,Cf,11K11,7,1065,1420
1,30,Red Aleppo,3,27,Cf,11K11,7,1132,1012
1,30,Red Aleppo,3,28,Cf,11K11,7,1013,1395
1,30,Red Aleppo,3,29,Cf,11K11,7,980,1035
1,30,Red Aleppo,3,30,Cf,11K11,7,965,968
1,30,Kerman,1,1,Cf,11K11,7,1591,1500
1,30,Kerman,1,2,Cf,11K11,7,1159,1239
1,30,Kerman,1,3,Cf,11K11,7,1110,1276
1,30,Kerman,1,4,Cf,11K11,7,813,919
1,30,Kerman,1,5,Cf,11K11,7,1017,1132
1,30,Kerman,1,6,Cf,11K11,7,1238,1311
1,30,Kerman,1,7,Cf,11K11,7,1141,1075
1,30,Kerman,1,8,Cf,11K11,7,1279,1278
1,30,Kerman,1,9,Cf,11K11,7,1226,1187
1,30,Kerman,1,10,Cf,11K11,7,1223,1341
1,30,Kerman,2,11,Cf,11K11,7,749,647
1,30,Kerman,2,12,Cf,11K11,7,650,650
1,30,Kerman,2,13,Cf,11K11,7,769,916
1,30,Kerman,2,14,Cf,11K11,7,745,872
1,30,Kerman,2,15,Cf,11K11,7,943,1013
1,30,Kerman,2,16,Cf,11K11,7,757,965
1,30,Kerman,2,17,Cf,11K11,7,766,769
1,30,Kerman,2,18,Cf,11K11,7,805,1003
1,30,Kerman,2,19,Cf,11K11,7,749,749
1,30,Kerman,2,20,Cf,11K11,7,1209,949
1,30,Kerman,3,21,Cf,11K11,7,798,809
1,30,Kerman,3,22,Cf,11K11,7,1046,1045
1,30,Kerman,3,23,Cf,11K11,7,1171,2013
1,30,Kerman,3,24,Cf,11K11,7,758,1092
1,30,Kerman,3,25,Cf,11K11,7,616,996
1,30,Kerman,3,26,Cf,11K11,7,948,917
1,30,Kerman,3,27,Cf,11K11,7,1420,1173
1,30,Kerman,3,28,Cf,11K11,7,1124,1097
1,30,Kerman,3,29,Cf,11K11,7,772,699
1,30,Kerman,3,30,Cf,11K11,7,867,1049
1,30,Red Aleppo,1,1,Ck,3G23,7,677,679
1,30,Red Aleppo,1,2,Ck,3G23,7,756,872
1,30,Red Aleppo,1,3,Ck,3G23,7,872,1008
1,30,Red Aleppo,1,4,Ck,3G23,7,1221,1718
1,30,Red Aleppo,1,5,Ck,3G23,7,2294,1606
1,30,Red Aleppo,1,6,Ck,3G23,7,859,1006
1,30,Red Aleppo,1,7,Ck,3G23,7,1035,1012
1,30,Red Aleppo,1,8,Ck,3G23,7,754,639
1,30,Red Aleppo,1,9,Ck,3G23,7,920,1066
1,30,Red Aleppo,1,10,Ck,3G23,7,904,858
1,30,Red Aleppo,2,11,Ck,3G23,7,719,601
1,30,Red Aleppo,2,12,Ck,3G23,7,598,641
1,30,Red Aleppo,2,13,Ck,3G23,7,960,1003
1,30,Red Aleppo,2,14,Ck,3G23,7,688,685
1,30,Red Aleppo,2,15,Ck,3G23,7,610,701
1,30,Red Aleppo,2,16,Ck,3G23,7,662,589
1,30,Red Aleppo,2,17,Ck,3G23,7,555,555
1,30,Red Aleppo,2,18,Ck,3G23,7,622,480
1,30,Red Aleppo,2,19,Ck,3G23,7,830,920
1,30,Red Aleppo,2,20,Ck,3G23,7,663,644
1,30,Red Aleppo,3,21,Ck,3G23,7,458,582
1,30,Red Aleppo,3,22,Ck,3G23,7,631,593
1,30,Red Aleppo,3,23,Ck,3G23,7,727,724
1,30,Red Aleppo,3,24,Ck,3G23,7,648,648
1,30,Red Aleppo,3,25,Ck,3G23,7,889,728
1,30,Red Aleppo,3,26,Ck,3G23,7,622,620
1,30,Red Aleppo,3,27,Ck,3G23,7,654,669
1,30,Red Aleppo,3,28,Ck,3G23,7,798,844
1,30,Red Aleppo,3,29,Ck,3G23,7,621,651
1,30,Red Aleppo,3,30,Ck,3G23,7,624,661
1,30,Kerman,1,1,Ck,3G23,7,776,927
1,30,Kerman,1,2,Ck,3G23,7,677,916
1,30,Kerman,1,3,Ck,3G23,7,NA,NA
1,30,Kerman,1,4,Ck,3G23,7,NA,NA
1,30,Kerman,1,5,Ck,3G23,7,692,819
1,30,Kerman,1,6,Ck,3G23,7,1035,660
1,30,Kerman,1,7,Ck,3G23,7,1445,1210
1,30,Kerman,1,8,Ck,3G23,7,828,830
1,30,Kerman,1,9,Ck,3G23,7,772,1014
1,30,Kerman,1,10,Ck,3G23,7,874,766
1,30,Kerman,2,11,Ck,3G23,7,901,803
1,30,Kerman,2,12,Ck,3G23,7,900,1414
1,30,Kerman,2,13,Ck,3G23,7,1046,1003
1,30,Kerman,2,14,Ck,3G23,7,1215,918
1,30,Kerman,2,15,Ck,3G23,7,724,668
1,30,Kerman,2,16,Ck,3G23,7,650,777
1,30,Kerman,2,17,Ck,3G23,7,1025,967
1,30,Kerman,2,18,Ck,3G23,7,917,851
1,30,Kerman,2,19,Ck,3G23,7,997,818
1,30,Kerman,2,20,Ck,3G23,7,1022,832
1,30,Kerman,3,21,Ck,3G23,7,1261,1009
1,30,Kerman,3,22,Ck,3G23,7,789,1351
1,30,Kerman,3,23,Ck,3G23,7,1078,964
1,30,Kerman,3,24,Ck,3G23,7,966,721
1,30,Kerman,3,25,Ck,3G23,7,1136,1071
1,30,Kerman,3,26,Ck,3G23,7,917,1077
1,30,Kerman,3,27,Ck,3G23,7,765,895
1,30,Kerman,3,28,Ck,3G23,7,730,955
1,30,Kerman,3,29,Ck,3G23,7,1052,907
1,30,Kerman,3,30,Ck,3G23,7,903,658
1,20,Red Aleppo,1,1,Cf,11K11,10,793,1076
1,20,Red Aleppo,1,2,Cf,11K11,10,1084,1085
1,20,Red Aleppo,1,3,Cf,11K11,10,1191,1051
1,20,Red Aleppo,1,4,Cf,11K11,10,829,949
1,20,Red Aleppo,1,5,Cf,11K11,10,1106,953
1,20,Red Aleppo,1,6,Cf,11K11,10,1255,1267
1,20,Red Aleppo,1,7,Cf,11K11,10,991,1089
1,20,Red Aleppo,1,8,Cf,11K11,10,1242,917
1,20,Red Aleppo,1,9,Cf,11K11,10,1200,1061
1,20,Red Aleppo,1,10,Cf,11K11,10,1170,1239
1,20,Red Aleppo,2,11,Cf,11K11,10,1445,1293
1,20,Red Aleppo,2,12,Cf,11K11,10,978,1270
1,20,Red Aleppo,2,13,Cf,11K11,10,1254,1093
1,20,Red Aleppo,2,14,Cf,11K11,10,1471,1174
1,20,Red Aleppo,2,15,Cf,11K11,10,1613,1144
1,20,Red Aleppo,2,16,Cf,11K11,10,1510,1495
1,20,Red Aleppo,2,17,Cf,11K11,10,1888,1386
1,20,Red Aleppo,2,18,Cf,11K11,10,1710,1425
1,20,Red Aleppo,2,19,Cf,11K11,10,1674,1569
1,20,Red Aleppo,2,20,Cf,11K11,10,1849,1379
1,20,Red Aleppo,3,21,Cf,11K11,10,1264,1517
1,20,Red Aleppo,3,22,Cf,11K11,10,1808,1552
1,20,Red Aleppo,3,23,Cf,11K11,10,1950,1471
1,20,Red Aleppo,3,24,Cf,11K11,10,1832,1634
1,20,Red Aleppo,3,25,Cf,11K11,10,1862,1384
1,20,Red Aleppo,3,26,Cf,11K11,10,1274,1416
1,20,Red Aleppo,3,27,Cf,11K11,10,1878,1597
1,20,Red Aleppo,3,28,Cf,11K11,10,1882,1533
1,20,Red Aleppo,3,29,Cf,11K11,10,1732,1594
1,20,Red Aleppo,3,30,Cf,11K11,10,1823,1393
1,20,Kerman,1,1,Cf,11K11,10,1108,1055
1,20,Kerman,1,2,Cf,11K11,10,1025,927
1,20,Kerman,1,3,Cf,11K11,10,1088,951
1,20,Kerman,1,4,Cf,11K11,10,1011,802
1,20,Kerman,1,5,Cf,11K11,10,959,1004
1,20,Kerman,1,6,Cf,11K11,10,1267,1432
1,20,Kerman,1,7,Cf,11K11,10,1386,1415
1,20,Kerman,1,8,Cf,11K11,10,1101,1074
1,20,Kerman,1,9,Cf,11K11,10,1021,836
1,20,Kerman,1,10,Cf,11K11,10,1404,1172
1,20,Kerman,2,11,Cf,11K11,10,1727,1344
1,20,Kerman,2,12,Cf,11K11,10,2080,1976
1,20,Kerman,2,13,Cf,11K11,10,2254,2266
1,20,Kerman,2,14,Cf,11K11,10,2026,1769
1,20,Kerman,2,15,Cf,11K11,10,1881,1851
1,20,Kerman,2,16,Cf,11K11,10,2442,2182
1,20,Kerman,2,17,Cf,11K11,10,2701,2398
1,20,Kerman,2,18,Cf,11K11,10,1870,1882
1,20,Kerman,2,19,Cf,11K11,10,2301,2104
1,20,Kerman,2,20,Cf,11K11,10,2017,1837
1,20,Kerman,3,21,Cf,11K11,10,1902,1956
1,20,Kerman,3,22,Cf,11K11,10,1566,1603
1,20,Kerman,3,23,Cf,11K11,10,1755,1923
1,20,Kerman,3,24,Cf,11K11,10,1667,1455
1,20,Kerman,3,25,Cf,11K11,10,1591,1472
1,20,Kerman,3,26,Cf,11K11,10,1717,1161
1,20,Kerman,3,27,Cf,11K11,10,1190,1538
1,20,Kerman,3,28,Cf,11K11,10,1817,1270
1,20,Kerman,3,29,Cf,11K11,10,2088,1594
1,20,Kerman,3,30,Cf,11K11,10,1475,1273
1,20,Red Aleppo,1,1,Ck,3G23,10,1030,766
1,20,Red Aleppo,1,2,Ck,3G23,10,852,902
1,20,Red Aleppo,1,3,Ck,3G23,10,833,1101
1,20,Red Aleppo,1,4,Ck,3G23,10,949,853
1,20,Red Aleppo,1,5,Ck,3G23,10,957,887
1,20,Red Aleppo,1,6,Ck,3G23,10,833,710
1,20,Red Aleppo,1,7,Ck,3G23,10,820,953
1,20,Red Aleppo,1,8,Ck,3G23,10,911,815
1,20,Red Aleppo,1,9,Ck,3G23,10,845,751
1,20,Red Aleppo,1,10,Ck,3G23,10,1095,954
1,20,Red Aleppo,2,11,Ck,3G23,10,738,739
1,20,Red Aleppo,2,12,Ck,3G23,10,852,917
1,20,Red Aleppo,2,13,Ck,3G23,10,472,409
1,20,Red Aleppo,2,14,Ck,3G23,10,628,686
1,20,Red Aleppo,2,15,Ck,3G23,10,891,791
1,20,Red Aleppo,2,16,Ck,3G23,10,943,736
1,20,Red Aleppo,2,17,Ck,3G23,10,793,631
1,20,Red Aleppo,2,18,Ck,3G23,10,553,620
1,20,Red Aleppo,2,19,Ck,3G23,10,400,400
1,20,Red Aleppo,2,20,Ck,3G23,10,900,783
1,20,Red Aleppo,3,21,Ck,3G23,10,582,672
1,20,Red Aleppo,3,22,Ck,3G23,10,1752,1861
1,20,Red Aleppo,3,23,Ck,3G23,10,1132,752
1,20,Red Aleppo,3,24,Ck,3G23,10,1219,1083
1,20,Red Aleppo,3,25,Ck,3G23,10,743,891
1,20,Red Aleppo,3,26,Ck,3G23,10,792,626
1,20,Red Aleppo,3,27,Ck,3G23,10,400,400
1,20,Red Aleppo,3,28,Ck,3G23,10,926,1033
1,20,Red Aleppo,3,29,Ck,3G23,10,578,898
1,20,Red Aleppo,3,30,Ck,3G23,10,846,801
1,20,Kerman,1,1,Ck,3G23,10,1844,1376
1,20,Kerman,1,2,Ck,3G23,10,1196,1000
1,20,Kerman,1,3,Ck,3G23,10,1072,972
1,20,Kerman,1,4,Ck,3G23,10,1147,1212
1,20,Kerman,1,5,Ck,3G23,10,1249,1162
1,20,Kerman,1,6,Ck,3G23,10,959,1623
1,20,Kerman,1,7,Ck,3G23,10,1494,1391
1,20,Kerman,1,8,Ck,3G23,10,1293,1034
1,20,Kerman,1,9,Ck,3G23,10,1222,1017
1,20,Kerman,1,10,Ck,3G23,10,939,847
1,20,Kerman,2,11,Ck,3G23,10,915,1010
1,20,Kerman,2,12,Ck,3G23,10,1573,2455
1,20,Kerman,2,13,Ck,3G23,10,1138,1109
1,20,Kerman,2,14,Ck,3G23,10,870,956
1,20,Kerman,2,15,Ck,3G23,10,1206,1075
1,20,Kerman,2,16,Ck,3G23,10,998,753
1,20,Kerman,2,17,Ck,3G23,10,1066,1244
1,20,Kerman,2,18,Ck,3G23,10,985,850
1,20,Kerman,2,19,Ck,3G23,10,997,1209
1,20,Kerman,2,20,Ck,3G23,10,1141,971
1,20,Kerman,3,21,Ck,3G23,10,1113,1131
1,20,Kerman,3,22,Ck,3G23,10,1621,1003
